title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数,l3
男士短袜 24 双装 棉质短袜 尺码 40-46,白色（尺码 40-46），24 双,14.4,https://cf.shopee.com.br/file/sg-11134201-7rat8-malwtpt4h05f83,http://shopee.com.br/product/1542268582/22794073469,Men Clothes,Socks,IVCN202602281219,2.09176E+11,https://detail.1688.com/offer/1007141541428.html?spm=a26352.b28411319/2508.0.0,,4-22发布,22794073469,14.4,,1,
36双装男女短袜套装，舒适透气，尺码35至46，优质产品。,款式多样，共24双，尺码40至46。,14.16,https://cf.shopee.com.br/file/br-11134207-7r98o-mbng0dp7jdko30,http://shopee.com.br/product/910215855/22794193449,Men Clothes,Socks,IVCN202602281219,2.09609E+11,https://detail.1688.com/offer/722032606612.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,,4-21发布,22794193449,14.16,,2,
基础款短袜 12/24/36/48 双装 男女款 短款 透气舒适 – 高级款,白色，24双 - 尺码35至40,17.98,https://cf.shopee.com.br/file/br-11134207-7r98o-mbng0dp7draw98,http://shopee.com.br/product/910215855/22794193449,Men Clothes,Socks,IVCN202602281226,2.09609E+11,https://detail.1688.com/offer/887339469928.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i13&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,22794193449,17.98,,2,
印有短语的袜子，趣味礼物，男女通用，均码，纯棉，中筒袜，立即发货！,白色长款（黑色字母）,2.8,https://cf.shopee.com.br/file/br-11134207-81ztu-mkp7warb320x27,http://shopee.com.br/product/1690884119/22794773998,Women Clothes,Socks & Stockings,IVCN202604220084,2.19618E+11,https://detail.1688.com/offer/717025573671.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,22794773998,2.8,,2,Socks
印有短语的袜子，趣味礼物，男女通用，均码，纯棉，中筒袜，立即发货！,黑运动员口味，长,4.2,https://cf.shopee.com.br/file/br-11134207-820lm-mlnm4xpavtade5,http://shopee.com.br/product/1690884119/22794773998,Women Clothes,Socks & Stockings,IVCN202602281231,1.69414E+11,https://detail.1688.com/offer/991642331829.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i20&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-22发布,22794773998,4.2,,2,Socks
12双装防滑瑜伽拖鞋袜，适用于普拉提、健身、瑜伽,深色混合HM,32.4,https://cf.shopee.com.br/file/br-11134207-7r98o-mbifojhlvxx44a,http://shopee.com.br/product/756627905/22797742351,Women Clothes,Socks & Stockings,IVCN202602281231,2.29411E+11,https://detail.1688.com/offer/842486753383.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212b5ecd17739186456245954e0fa3&token=tnVGPJBoYljTqYv9Mt7ujUbz8%2FEU1XhhRbgsRtpRnw8Oib2Aq2qrPTJWzgLM04rQ,,4-21发布,22797742351,32.4,,3,Socks
12双装防滑瑜伽拖鞋袜，适用于普拉提、健身、瑜伽,多色,26.4,https://cf.shopee.com.br/file/br-11134207-7r98o-m5n7ibrkcl74e8,http://shopee.com.br/product/756627905/22797742351,Women Clothes,Socks & Stockings,IVCN202604220086,2.38779E+11,https://detail.1688.com/offer/832054106362.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i15&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,22797742351,26.4,,3,Socks
12双装防滑瑜伽拖鞋袜，适用于普拉提、健身、瑜伽,科尔丽莎·HM,32.4,https://cf.shopee.com.br/file/br-11134207-820l8-mmgc70r8p72e07,http://shopee.com.br/product/756627905/22797742351,Women Clothes,Socks & Stockings,IVCN2025102115807,2.38779E+11,https://detail.1688.com/offer/842486753383.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212b5ecd17739186456245954e0fa3&token=tnVGPJBoYljTqYv9Mt7ujUbz8%2FEU1XhhRbgsRtpRnw8Oib2Aq2qrPTJWzgLM04rQ,,4-22发布,22797742351,32.4,,3,Socks
Jcolour Kit 3 专业防滑运动袜，适用于健身房和户外运动,3对混合 1.40-46,5.1,https://cf.shopee.com.br/file/br-11134207-7r98o-m7soab5vv39e18,http://shopee.com.br/product/1502061829/22798346852,Men Clothes,Socks,IVCN2025102115807,1.3965E+11,https://detail.1688.com/offer/911404621089.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,22798346852,5.1,,2,
Jcolour Kit 3 专业防滑运动袜，适用于健身房和户外运动,3对混合装 2.40-46,5.7,https://cf.shopee.com.br/file/br-11134207-7r98o-m7soab5vwhtu21,http://shopee.com.br/product/1502061829/22798346852,Men Clothes,Socks,IVCN2026032515961,1.3965E+11,https://detail.1688.com/offer/903741718866.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,22798346852,5.7,,2,
印有“我不想来”字样的趣味袜子，男女通用，快速发货,黑色,8,https://cf.shopee.com.br/file/br-11134207-81ztc-mjsn0a85o1s633,http://shopee.com.br/product/1446894657/22798719684,Women Clothes,Socks & Stockings,IVCN202604221802,2.09185E+11,https://detail.1688.com/offer/1000586302254.html?spm=a26352.b28411319/2508.0.0,,4-21发布,22798719684,8,,1,Socks
两双装 Kendall 3/4 中等压力压缩袜（无趾套）,M - MEL,8,https://cf.shopee.com.br/file/sg-11134201-22110-q33f8vhj49jv5b,http://shopee.com.br/product/342332168/22807277139,Women Clothes,Socks & Stockings,IVCN2026041626782,1.17762E+11,https://detail.1688.com/offer/44985021157.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i6&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,4-22发布,22807277139,8,高价品,1,Socks
5双装 Polo Star 混色中筒棉袜,款式多样，尺码39-44,7.95,https://cf.shopee.com.br/file/br-11134207-81zug-ml3fcg6x0l4zac,http://shopee.com.br/product/328687466/22892043030,Men Clothes,Socks,IVCN2026031722746,2.28748E+11,https://detail.1688.com/offer/837689341588.html?spm=a26352.b28411319.offerlist.136.6f191e62HEpI0a,,4-21发布,22892043030,7.95,,1,
6/12双装长款加厚毛绒羊毛袜，男女通用，适合温暖的秋冬季节，保暖舒适。,女款，6双长款,9.6,https://cf.shopee.com.br/file/br-11134207-7r98o-lupfkulbgjfp7c,http://shopee.com.br/product/409941475/22892983564,Women Clothes,Socks & Stockings,IVCN202604220088,1.89607E+11,https://detail.1688.com/offer/681914663555.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,,4-21发布,22892983564,9.6,,1,Socks
Jcolour 10双装足球袜，高品质防滑棉质运动袜，立即发货,混合物 B，40-46,24,https://cf.shopee.com.br/file/br-11134207-7r98o-m17x66c1qg5qb6,http://shopee.com.br/product/504056552/22893420456,Men Clothes,Socks,IVCN2026031722748,2.09167E+11,https://detail.1688.com/offer/774284669810.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-22发布,22893420456,24,,1,
Kendall 无趾头压缩连裤袜，压力范围 15-20 mmHg,GG-MEL,7.3,https://cf.shopee.com.br/file/sg-11134201-81zvy-miezqg5h9a0z2c,http://shopee.com.br/product/342332168/22894749804,Women Clothes,Socks & Stockings,IVCN2026031722748,2.29434E+11,https://detail.1688.com/offer/693241619524.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,22894749804,7.3,,4,Socks
Kendall 无趾头压缩连裤袜，压力范围 15-20 mmHg,XG - MEL,3.5,https://cf.shopee.com.br/file/sg-11134201-81zvy-miezqg5h9a0z2c,http://shopee.com.br/product/342332168/22894749804,Women Clothes,Socks & Stockings,IVCN202603190042,2.29434E+11,https://detail.1688.com/offer/701722982882.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=8d8637b23fee4ad19b900b1ce13e9777&sessionid=a48dfbf0587a1be80e91816b98e60a4e,,4-21发布,22894749804,3.5,,4,Socks
男士专业足球袜套装，20双装，尺码38至45,白色,65.8,https://cf.shopee.com.br/file/br-11134207-81z1k-mhutj430tmo2b3,http://shopee.com.br/product/1430665319/22898120740,Men Clothes,Socks,IVCN202603190042,1.09722E+11,https://detail.1688.com/offer/749307453145.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,22898120740,65.8,,3,
男士专业足球袜套装，20双装，尺码38至45,蓝色,65.8,https://cf.shopee.com.br/file/br-11134207-81z1k-mhutj430v18i21,http://shopee.com.br/product/1430665319/22898120740,Men Clothes,Socks,IVCN202604220090,1.09722E+11,https://detail.1688.com/offer/749307453145.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,22898120740,65.8,,3,
男士专业足球袜套装，20双装，尺码38至45,所以,60,https://cf.shopee.com.br/file/br-11134207-81z1k-mhutj430s83m84,http://shopee.com.br/product/1430665319/22898120740,Men Clothes,Socks,IVCN2026032515966,1.09722E+11,https://detail.1688.com/offer/784741308511.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i12&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-22发布,22898120740,60,,3,
芭蕾舞紧身裤，80旦尼尔，Supplex面料，可转换式，成人/儿童尺码。舒适轻盈的Supplex面料芭蕾舞紧身裤。,ROSA，成人P/M,6.4,https://cf.shopee.com.br/file/sg-11134201-82629-mjkq9xg6m1ona4,http://shopee.com.br/product/1725975624/22899283354,Women Clothes,Socks & Stockings,IVCN202604220092,2.09617E+11,https://detail.1688.com/offer/633881287593.html?spm=a26352.b28411319/2508.0.0,,4-21发布,22899283354,6.4,,3,Pantyhose
芭蕾舞紧身裤，80旦尼尔，Supplex面料，可转换式，成人/儿童尺码。舒适轻盈的Supplex面料芭蕾舞紧身裤。,粉色，成人 GG,3.5,https://cf.shopee.com.br/file/sg-11134201-82629-mjkq9xg6m1ona4,http://shopee.com.br/product/1725975624/22899283354,Women Clothes,Socks & Stockings,IVCN202604220092,1.99185E+11,https://detail.1688.com/offer/858775905343.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-22发布,22899283354,3.5,,3,Pantyhose
芭蕾舞紧身裤，80旦尼尔，Supplex面料，可转换式，成人/儿童尺码。舒适轻盈的Supplex面料芭蕾舞紧身裤。,粉红，儿童警察,2.3,https://cf.shopee.com.br/file/sg-11134201-82629-mjkq9xg6m1ona4,http://shopee.com.br/product/1725975624/22899283354,Women Clothes,Socks & Stockings,IVCN2026030215882,1.99185E+11,https://detail.1688.com/offer/858775905343.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-22发布,22899283354,2.3,,3,Pantyhose
Darlington 男士运动加厚棉质低帮袜 980967 黑白三双装,白色的,4.59,https://cf.shopee.ph/file/ph-11134207-7qul5-lj5bnqt1wwgs57,http://shopee.ph/product/66373948/22947961153,Men Clothes,Socks,IVCN2026041626784,2.35399E+11,https://detail.1688.com/offer/729536662350.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bf8ca8917721783133264241e0ee4&token=iHTQfg57PJxWxndapkHGO5p%2FJcRM4v2bk9ds8ugzAPLVNkbrMUdwa1TJe%2BLcCbcp,,4-21发布,22947961153,4.59,,1,
IMane IMC1002 运动袜：长款足球袜，适合运动穿着。高弹性、耐用且不易拉伸。品质优良。现货供应。,黑白AW,4.1,https://cf.shopee.co.th/file/th-11134207-81ztf-mlg4o2zf5n9cef,http://shopee.co.th/product/1102253928/22959598402,Men Clothes,Socks,IVCN2025122413785,2.32207E+11,https://detail.1688.com/offer/813483618716.html?fromkv=cbuPcPlugin:imageSearchDrawerTable&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,22959598402,4.1,,1,
高强度压缩矫形袜，带拉链和趾套，可缓解腿部疼痛、肿胀和静脉曲张,米色，1 双 35a40,6,https://cf.shopee.com.br/file/br-11134207-81z1k-mgzfjet0hzwg13,http://shopee.com.br/product/794996366/22991301529,Women Clothes,Socks & Stockings,IVCN202604220095,2.19139E+11,https://detail.1688.com/offer/778344343281.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2166083e17503314139862083e198f&token=yTL4ShkQbyxBtLWf81eEaiw5Q57qmLxKQOxL21E2ftVQJIu85%2BSyxbP%2Ftnr0gbWA,,4-21发布,22991301529,6,,2,Socks
高强度压缩矫形袜，带拉链和趾套，缓解血液循环不良和肿胀,黑色，1双，尺码41至46,6,https://cf.shopee.com.br/file/br-11134207-81ztc-mjob60fujpxf6c,http://shopee.com.br/product/794996366/22991301529,Women Clothes,Socks & Stockings,IVCN2026031722759,1.49542E+11,https://detail.1688.com/offer/707805667969.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i13&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-22发布,22991301529,6,,2,Socks
一套12双女士健身运动袜，舒适棉质，色彩鲜艳。,各种款式，12双,11.46,https://cf.shopee.com.br/file/sg-11134201-7rave-ma2q8jc6649i4e,http://shopee.com.br/product/1542268582/22994027338,Women Clothes,Socks & Stockings,IVCN2026031722761,1.89608E+11,https://detail.1688.com/offer/822559966872.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,22994027338,11.46,,1,Socks
三双装加厚高帮运动袜，适合健身和运动，纯棉材质，柔软毛巾布袜口,黑色,2.85,https://cf.shopee.com.br/file/br-11134207-81z1k-mf161k2q9o1xd4,http://shopee.com.br/product/277532736/22994366560,Women Clothes,Socks & Stockings,IVCN2026031722763,1.29836E+11,https://detail.1688.com/offer/972106116729.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,22994366560,2.85,,1,Socks
KIT 2 6双装女士中筒袜，印有星球和字母图案，可爱轻薄，适合夏季穿着，尺码35-40,套装6双35-40,9,https://cf.shopee.com.br/file/br-11134207-81z1k-mgduro006ozoc2,http://shopee.com.br/product/1389592046/22994626058,Women Clothes,Socks & Stockings,IVCN202602281249,2.39431E+11,https://detail.1688.com/offer/680065204516.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,22994626058,9,,1,Socks
男女通用短袜 - 6双装、12双装或18双装,多色，18双,7.92,https://cf.shopee.com.br/file/br-11134207-7r98o-lxr4jc7wi55ec3,http://shopee.com.br/product/1210426472/22997641401,Women Clothes,Socks & Stockings,IVCN2026041626786,1.89597E+11,https://detail.1688.com/offer/918136582031.html?spm=a26352.b28411319.offerlist.11.63f11e62rAdYJf,,4-21发布,22997641401,7.92,,1,Socks
VENOSAN 腿部开口式 20-30 码小腿压缩袜 - 原装正品,M,24.8,https://cf.shopee.com.br/file/sg-11134201-81zwp-mmkpp2z64tfp93,http://shopee.com.br/product/1311940009/22997695620,Women Clothes,Socks & Stockings,IVCN2026031722767,1.09865E+11,https://detail.1688.com/offer/977412393226.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i17&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,4-21发布,22997695620,24.8,高价品,1,Socks
女士冬季保暖袜组合装 – 温暖柔软的内衬，2 至 4 双,6双彩色袜子-随机发货,6.6,https://cf.shopee.com.br/file/sg-11134201-7rd3w-m7g1f77av0ol93,http://shopee.com.br/product/1012214402/22998326427,Women Clothes,Socks & Stockings,IVCN2026041626788,1.59783E+11,https://detail.1688.com/offer/653726961436.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i8&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,22998326427,6.6,,1,Socks
Selene 40 旦尼尔女士成人不透明优雅连裤袜,棕色，G,2.8,https://cf.shopee.com.br/file/br-11134207-7r98o-maisj0dt6ltl48,http://shopee.com.br/product/299547784/22998560739,Women Clothes,Socks & Stockings,IVCN202602281251,1.39651E+11,https://detail.1688.com/offer/847473196667.html?spm=a26352.b28411319.offerlist.7.41231e62QCo2OG,,4-21发布,22998560739,2.8,,1,Pantyhose
芭蕾舞紧身裤，80 旦尼尔，可转换式，Supplex 材质，成人或儿童尺码。,粉红，儿童P/M,6.9,https://cf.shopee.com.br/file/sg-11134201-7rauy-maxnptc80bio6d,http://shopee.com.br/product/1562564010/22998643327,Women Clothes,Socks & Stockings,IVCN202602281251,1.09724E+11,https://detail.1688.com/offer/624230014845.html?spm=a26352.b28411319/2508.0.0.5b1f1e626XeFey,,4-21发布,22998643327,6.9,,5,Pantyhose
芭蕾舞紧身裤，80 旦尼尔，可转换式，Supplex 材质，成人或儿童尺码。,PINK，GG 儿童,8,https://cf.shopee.com.br/file/sg-11134201-7rauy-maxnptc80bio6d,http://shopee.com.br/product/1562564010/22998643327,Women Clothes,Socks & Stockings,IVCN202602281251,1.09724E+11,https://detail.1688.com/offer/653627873831.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,22998643327,8,,5,Pantyhose
芭蕾舞紧身裤，80 旦尼尔，可转换式，Supplex 材质，成人或儿童尺码。,粉红，成人P/M,8,https://cf.shopee.com.br/file/sg-11134201-7rauy-maxnptc80bio6d,http://shopee.com.br/product/1562564010/22998643327,Women Clothes,Socks & Stockings,IVCN202602281251,1.09724E+11,https://detail.1688.com/offer/653627873831.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,22998643327,8,,5,Pantyhose
芭蕾舞紧身裤，80 旦尼尔，可转换式，Supplex 材质，成人或儿童尺码。,肤色，成人P/M,6.9,https://cf.shopee.com.br/file/sg-11134201-7raud-maxnpttfb6ub7a,http://shopee.com.br/product/1562564010/22998643327,Women Clothes,Socks & Stockings,IVCN202602281251,1.09724E+11,https://detail.1688.com/offer/624230014845.html?spm=a26352.b28411319/2508.0.0.5b1f1e626XeFey,,4-21发布,22998643327,6.9,,5,Pantyhose
芭蕾舞紧身裤，80 旦尼尔，可转换式，Supplex 材质，成人或儿童尺码。,肤色，成人G/G,7.47,https://cf.shopee.com.br/file/sg-11134201-7raud-maxnpttfb6ub7a,http://shopee.com.br/product/1562564010/22998643327,Women Clothes,Socks & Stockings,IVCN202604220097,1.19869E+11,https://detail.1688.com/offer/542825931618.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i9&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,22998643327,7.47,,5,Pantyhose
Kendall 高压连裤袜 20-30 mmHg 蜂蜜色,"MEL,G",35.28,https://cf.shopee.com.br/file/sg-11134201-7rbk3-lqm1opfm70ww56,http://shopee.com.br/product/765629587/23092438116,Women Clothes,Socks & Stockings,IVCN202604220097,2.39393E+11,https://detail.1688.com/offer/934931586492.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,4-22发布,23092438116,35.28,高价品,2,Pantyhose
